Customer Name,Customer e-mail,Country,Gender,Age,Annual Salary,Credit Card Debt,Net Worth,Car Purchase Amount
Andrew Martin,jessica.taylor@example.com,Canada,1,67,141133.84,18595.92,111009.42,26459.93
John Doe,karen.clark@example.com,USA,1,30,90362.24,9270.69,600396.06,16974.78
Jane Smith,lisa.white@example.com,Australia,1,70,92900.34,29014.7,670853.62,37882.1
Jane Smith,karen.clark@example.com,Canada,0,39,117058.18,9594.05,674223.73,9855.41
John Doe,jessica.taylor@example.com,UK,0,63,131788.83,10432.83,885728.87,9243.31
Michael Brown,patricia.garcia@example.com,Canada,0,66,123684.62,21690.21,724572.67,69599.44
Steven Martinez,jane.smith@example.com,USA,1,34,103135.92,3958.31,197754.45,57777.95
John Doe,alex.johnson@example.com,UK,1,33,30760.77,4859.16,324247.71,53941.69
Andrew Martin,john.doe@example.com,Australia,0,53,130272.83,33859.62,677954.42,77138.62
Sarah Wilson,steven.martinez@example.com,Canada,1,50,138823.36,9632.32,937958.87,67330.73
Karen Clark,jane.smith@example.com,Australia,0,68,70397.97,20127.82,447338.16,23247.58
Patricia Garcia,sarah.wilson@example.com,USA,1,30,75461.59,12870.77,630767.45,15207.43
John Doe,patricia.garcia@example.com,USA,0,37,149905.59,892.82,320843.42,43768.3
Patricia Garcia,daniel.anderson@example.com,Canada,0,58,140130.96,28040.43,1017021.72,65194.05
Chris Lee,steven.martinez@example.com,USA,0,55,76015,28190.7,460511.89,24474.27
Lisa White,emily.davis@example.com,USA,1,38,70892.77,16094.76,263230.08,67330.37
Steven Martinez,andrew.martin@example.com,Germany,1,40,68283.19,22259.54,1163683.03,34317.46
Steven Martinez,mark.thompson@example.com,USA,0,62,43609.87,29706.26,697425.38,22418
Jessica Taylor,emily.davis@example.com,USA,0,65,158968.78,8139.77,829406.79,13353.83
Patricia Garcia,jane.smith@example.com,USA,1,48,62979.44,11323.41,1726313.98,96263.34
Michael Brown,alex.johnson@example.com,UK,0,18,60603.85,29364.13,1393610.75,9914.58
Emily Davis,steven.martinez@example.com,Germany,0,64,143680.81,8197.62,1186945.18,33966.1
Sarah Wilson,chris.lee@example.com,USA,0,64,152956.3,7715.07,113319.94,45813.77
Patricia Garcia,lisa.white@example.com,USA,1,25,58797.67,30114.27,1878582.79,84291.64
Andrew Martin,emily.davis@example.com,UK,1,56,37884.3,13693.02,1894060.18,75663.21
John Doe,daniel.anderson@example.com,USA,0,34,83428.07,34613.14,966812.96,15499.16
Steven Martinez,karen.clark@example.com,Canada,0,57,54154.27,34572.52,643703.53,35061.87
Patricia Garcia,jane.smith@example.com,UK,0,47,95552.3,31687.5,580980.88,18709.88
Lisa White,jessica.taylor@example.com,Germany,1,30,91558.21,17576.97,380664.48,64863.59
John Doe,daniel.anderson@example.com,USA,1,18,118037.14,702.43,1015726.05,86539.56
Michael Brown,karen.clark@example.com,USA,1,59,81754.96,17900.75,382047.87,96449.25
Karen Clark,chris.lee@example.com,USA,0,25,56559.65,18439.19,369030.44,65726.9
Daniel Anderson,john.doe@example.com,Canada,0,69,98478.07,9449.58,1280838.02,8940.99
Michael Brown,chris.lee@example.com,USA,0,50,64277.73,23706.53,984769.91,49858.08
Andrew Martin,john.doe@example.com,Canada,1,47,78328.65,9670.01,1358059.21,49725.64
Jane Smith,mark.thompson@example.com,USA,0,62,47476.06,23743.9,1681487.11,94377.79
Sarah Wilson,jane.smith@example.com,Germany,0,54,90178.72,15543.58,1270626.03,14062.48
Andrew Martin,andrew.martin@example.com,USA,0,64,136151.57,27312.91,627763,41967.63
Mark Thompson,emily.davis@example.com,Canada,1,48,79434.23,11951.64,1248224.12,84817.45
Andrew Martin,chris.lee@example.com,Australia,0,58,67264.24,12450.92,110843.2,73955.2
Sarah Wilson,patricia.garcia@example.com,Australia,0,57,38745,14602.71,924990.38,34840.31
Chris Lee,karen.clark@example.com,Canada,0,64,127138.24,2856.23,1046724.36,75651.74
Andrew Martin,patricia.garcia@example.com,Canada,0,54,131387.5,22287.21,435921.57,99067.92
Lisa White,mark.thompson@example.com,UK,1,24,64673.68,18711.73,918831.84,36456.87
John Doe,john.doe@example.com,Canada,0,34,64949.25,15122.12,856353.32,71062.63
Alex Johnson,karen.clark@example.com,Australia,0,39,69640.55,5611.58,796381.91,73433.49
Michael Brown,jessica.taylor@example.com,Germany,1,69,125281.49,17798.56,1015052,57038.13
Daniel Anderson,andrew.martin@example.com,Canada,0,62,146838.32,18478.67,1160813.3,16537.75
John Doe,andrew.martin@example.com,UK,1,25,43462.97,1779.73,553080.16,52496.87
Daniel Anderson,andrew.martin@example.com,Canada,0,49,107667.87,4112.2,585280.92,96914.29
Lisa White,lisa.white@example.com,Canada,0,27,121467.51,18581.96,782268.49,85351.78
Lisa White,mark.thompson@example.com,Germany,1,66,63452.53,21518.22,1160252.82,18522.99
Chris Lee,sarah.wilson@example.com,Canada,1,21,120337.52,1287.13,1137239.06,69100.4
Mark Thompson,jane.smith@example.com,USA,0,34,104691.81,31468.1,242034.31,38496.3
Jane Smith,sarah.wilson@example.com,UK,0,69,92219.71,16786.62,288600.2,10690.58
Sarah Wilson,karen.clark@example.com,USA,1,59,75917.79,2011.15,506033.13,85871.83
Sarah Wilson,steven.martinez@example.com,Australia,0,59,96331.22,31174.84,1133162.68,22086.83
Lisa White,lisa.white@example.com,Canada,1,35,56572.94,32386.58,185332.89,48132.39
Mark Thompson,karen.clark@example.com,Australia,0,22,67653.81,16772.01,286945.72,95283.12
Mark Thompson,steven.martinez@example.com,Canada,0,67,116570.4,18365.42,439975.56,77209.8
Jane Smith,michael.brown@example.com,Canada,0,53,160650.15,20913.4,480127.44,5107.84
Sarah Wilson,michael.brown@example.com,UK,0,70,78772.05,30189.02,172996.99,14756.85
Daniel Anderson,patricia.garcia@example.com,USA,0,66,107787.66,33825.48,203568.67,96273.03
Mark Thompson,patricia.garcia@example.com,UK,1,60,132014.98,28996.85,275835.41,7459.25
Lisa White,chris.lee@example.com,USA,1,34,84549.68,9783.56,1141314.96,90014.83
Daniel Anderson,jane.smith@example.com,Canada,0,46,72829.47,25025.45,934612.42,14496.61
Jane Smith,sarah.wilson@example.com,USA,0,33,163305.39,16641.44,333929.06,89175.31
Andrew Martin,mark.thompson@example.com,Germany,1,28,65432.6,927.28,1279322.98,20616.61
Lisa White,chris.lee@example.com,Germany,1,51,95367.09,18853.63,1431731.17,49174.22
Lisa White,lisa.white@example.com,Australia,0,64,81971.08,12909.89,1608177.44,18227.42
Steven Martinez,alex.johnson@example.com,UK,0,42,73536.08,14780.56,582089.45,88786.89
Michael Brown,mark.thompson@example.com,Germany,1,67,90019.29,29376.31,789429.8,83688.01
Jane Smith,patricia.garcia@example.com,Germany,0,46,172344.71,1499.68,1453465.13,12783.01
Alex Johnson,lisa.white@example.com,USA,1,24,74827.33,1872.08,426009.53,57315.47
Alex Johnson,alex.johnson@example.com,UK,1,35,168921.84,30462.44,1690021.49,55104.09
Mark Thompson,lisa.white@example.com,Canada,1,23,108551.6,17195.18,369859.03,27720.31
Sarah Wilson,andrew.martin@example.com,Germany,0,54,65077.27,6668.45,872252.18,52642.41
Andrew Martin,andrew.martin@example.com,Germany,0,34,132658.82,4962.94,212322.06,50421.05
Sarah Wilson,john.doe@example.com,USA,0,59,148768.56,21239.07,873281.68,12158.53
Daniel Anderson,karen.clark@example.com,Germany,1,28,63882.62,13017.79,1044395.9,6547.44
Patricia Garcia,patricia.garcia@example.com,Canada,1,55,158613.61,7669.7,1098111.91,89089.23
Lisa White,john.doe@example.com,Germany,0,33,127352.45,10312.91,1138499,21959.89
Daniel Anderson,jane.smith@example.com,Germany,1,26,89849.43,2513.36,638150.32,32105.06
John Doe,sarah.wilson@example.com,Canada,0,28,160721.08,9060.07,738551.13,92181.82
Chris Lee,andrew.martin@example.com,Germany,1,41,55202.84,1368.7,1235738.23,20900.71
Michael Brown,lisa.white@example.com,USA,0,35,53050.36,16362.75,848505.94,20782.38
Lisa White,alex.johnson@example.com,Germany,0,38,82638.24,3921.34,755538.82,30059.12
John Doe,michael.brown@example.com,Canada,1,23,172178.6,10208.75,95879.55,22997.73
Jessica Taylor,steven.martinez@example.com,USA,0,29,50666.22,22672.81,1445209.22,78764.76
Karen Clark,alex.johnson@example.com,USA,1,27,102816.78,10753.78,1089236.91,85558.62
Alex Johnson,lisa.white@example.com,Australia,0,44,141649.22,28612.17,989092.81,22607.61
Karen Clark,mark.thompson@example.com,USA,0,28,115899.54,26101.29,521205.31,89577.39
Jane Smith,mark.thompson@example.com,UK,1,49,193557.73,24638.8,595940.19,17845.78
Sarah Wilson,john.doe@example.com,Australia,1,23,153190.44,13902.05,614952.36,78730.85
Jane Smith,chris.lee@example.com,Canada,1,41,64569.71,16895.99,250943.79,99926.55
John Doe,daniel.anderson@example.com,USA,0,43,65757.93,24345.27,334132.26,21534.06
Daniel Anderson,daniel.anderson@example.com,Canada,1,31,187751.15,27438.89,249336.53,97723.45
Mark Thompson,karen.clark@example.com,UK,0,36,91040.28,9494.34,1314412.79,63934.19
Lisa White,jessica.taylor@example.com,Australia,1,49,93251.03,24712.09,912238.2,55605.19
Patricia Garcia,emily.davis@example.com,USA,0,28,83272.81,33639.85,949957.19,43342.01
Patricia Garcia,andrew.martin@example.com,Germany,1,19,144778.69,2619.29,1029893.07,98592.94
Alex Johnson,mark.thompson@example.com,USA,1,67,84094.12,16936.18,637113.67,98125.42
Lisa White,chris.lee@example.com,Germany,1,24,136093.45,20928.2,296251.99,85731.13
Lisa White,jane.smith@example.com,Germany,0,30,70337.15,11983.33,293922.35,79292.28
Chris Lee,alex.johnson@example.com,Germany,0,44,101527.33,18758.7,1380119.04,61438.09
Alex Johnson,mark.thompson@example.com,Germany,1,40,46698.39,26489.47,219975.57,52110.12
John Doe,chris.lee@example.com,Canada,1,22,77545.01,15142.73,1549544.14,79381.67
Patricia Garcia,steven.martinez@example.com,Canada,1,36,121576.2,967.85,1576795.96,63655.54
Jane Smith,jane.smith@example.com,Canada,0,34,78575.45,8289.71,470037.11,38167.94
Jessica Taylor,john.doe@example.com,Germany,0,18,103525.65,33290.13,1277374.7,18932.79
Daniel Anderson,andrew.martin@example.com,Germany,1,68,121637.04,3209.26,535279.97,39073.51
Andrew Martin,jessica.taylor@example.com,Canada,0,51,139024.86,13711.2,324342.36,11920.29
Alex Johnson,patricia.garcia@example.com,Germany,1,29,112679.8,26196.55,584630.62,42908.06
Mark Thompson,alex.johnson@example.com,USA,1,24,82781.48,1964.02,851685.29,83758.88
Daniel Anderson,jessica.taylor@example.com,USA,0,18,57265.34,17681.59,91833.04,14967.49
Jessica Taylor,alex.johnson@example.com,UK,0,30,152466.22,11574.59,1236551.23,73502.29
Daniel Anderson,john.doe@example.com,Germany,1,27,45693.88,7346.37,1525837.05,88722.71
Sarah Wilson,steven.martinez@example.com,USA,1,39,109937.14,23109.68,113431.99,81216.12
Sarah Wilson,patricia.garcia@example.com,Canada,1,52,106757.05,5745.31,190208.57,7820.66
Karen Clark,mark.thompson@example.com,Canada,1,55,151953.44,2382.89,686756.75,67063.84
Alex Johnson,lisa.white@example.com,Germany,1,48,28234.35,701.46,654036.74,44646.35
Mark Thompson,michael.brown@example.com,Canada,0,34,146997.37,24106.64,1421885.93,19623.88
Karen Clark,chris.lee@example.com,Canada,1,67,113377.61,7992.18,1531692.84,69152.08
Michael Brown,patricia.garcia@example.com,Canada,0,62,91869.26,4726.42,1369855.31,27892.51
Patricia Garcia,jane.smith@example.com,Canada,0,47,30827.7,10676.32,388244.42,85310.82
Daniel Anderson,steven.martinez@example.com,Germany,0,62,120434.17,8564.63,317297.81,37910.33
Karen Clark,daniel.anderson@example.com,USA,0,58,61090.65,9304.35,268611.4,90116.94
Jessica Taylor,john.doe@example.com,USA,0,41,93747.02,16451.14,735862.41,62713.19
Sarah Wilson,michael.brown@example.com,Germany,1,68,46030.22,22234.47,426031.66,5112.01
Patricia Garcia,chris.lee@example.com,Canada,0,18,158752.43,15621.49,810754.53,15037.88
Chris Lee,jane.smith@example.com,Germany,1,41,99665.48,31191.1,401118.98,36521.22
Jane Smith,chris.lee@example.com,UK,1,64,60242.55,14736.46,843904.5,98321.57
John Doe,jane.smith@example.com,UK,0,25,40329.87,34894.45,525713.58,47269.28
Andrew Martin,andrew.martin@example.com,Germany,0,30,135978.64,13850.97,383974.99,36743.59
Lisa White,michael.brown@example.com,UK,1,41,103281.92,1714.94,605328.93,76305.5
Sarah Wilson,steven.martinez@example.com,USA,0,58,60336.97,11734.44,623055.88,44507.39
Daniel Anderson,michael.brown@example.com,USA,0,45,100137.14,26709.94,191160.16,60411.81
Sarah Wilson,patricia.garcia@example.com,Canada,1,40,148877.14,23514.07,638247.25,79043.46
Emily Davis,sarah.wilson@example.com,Canada,0,52,172280.38,774.63,1404419.72,16346.91
Lisa White,john.doe@example.com,Canada,0,22,45887.07,13126.89,880681.92,87302.27
Andrew Martin,lisa.white@example.com,USA,0,35,144774.8,34393.28,295822.37,51659.03
Andrew Martin,sarah.wilson@example.com,UK,1,41,59815.15,5647.04,819949.4,95761.69
Steven Martinez,lisa.white@example.com,UK,1,54,70584.28,18607.54,940464.45,24138.27
Lisa White,karen.clark@example.com,Germany,0,40,174354.44,8292.97,594681.16,6634.26
Alex Johnson,patricia.garcia@example.com,UK,0,62,52027.92,8060.76,1479979.97,51416.11
Patricia Garcia,daniel.anderson@example.com,Canada,1,25,122328.34,33064.66,579009.24,17747.87
Michael Brown,chris.lee@example.com,UK,0,61,51176.77,34897.64,1036758.98,73794.56
Jessica Taylor,alex.johnson@example.com,Canada,0,69,179961.31,24095.21,188032.48,29893.78
Karen Clark,emily.davis@example.com,UK,1,58,133365.39,30235.31,805146.93,43047.69
Chris Lee,emily.davis@example.com,Canada,0,47,62116.34,3343.88,383725.58,19725.46
John Doe,alex.johnson@example.com,Canada,0,56,110148.06,33006.26,272405.43,32952.38
Emily Davis,emily.davis@example.com,UK,0,24,124279.56,5856.7,248265.05,75595.56
Alex Johnson,sarah.wilson@example.com,USA,0,58,47754.09,34662.94,235286.76,27775.69
Daniel Anderson,chris.lee@example.com,Germany,0,39,95843.04,5582.92,712699.35,29455
Karen Clark,karen.clark@example.com,Germany,1,29,66075.89,29981.88,841931.18,69256.83
Andrew Martin,sarah.wilson@example.com,USA,1,49,99513.43,12793.71,289855.26,9604.83
Sarah Wilson,chris.lee@example.com,Canada,1,57,55107.1,31118.62,768771.28,19197.35
Daniel Anderson,sarah.wilson@example.com,USA,1,23,49879.75,31048.53,974349.36,79078.56
Sarah Wilson,jessica.taylor@example.com,Germany,0,64,53867.9,18585.29,610371.29,48506.36
Chris Lee,karen.clark@example.com,Germany,1,55,78308.08,25250.55,1849511.39,94905.79
Daniel Anderson,andrew.martin@example.com,Australia,0,42,140588.8,6435.66,1697851.81,66158.09
Steven Martinez,patricia.garcia@example.com,USA,1,52,96612.86,1887.07,696058.81,26896.51
John Doe,lisa.white@example.com,USA,0,48,54973.46,32712.44,688004.89,50112.11
Lisa White,michael.brown@example.com,Canada,1,70,109954.18,26517.91,645826.9,16682.47
Karen Clark,patricia.garcia@example.com,USA,1,46,104800.53,26892.18,681727.32,60053.45
Jessica Taylor,jessica.taylor@example.com,USA,1,47,27369.46,25961.61,404080.14,47812.54
Mark Thompson,lisa.white@example.com,Germany,0,24,88278.74,28406.16,1286193.81,24224.27
Andrew Martin,michael.brown@example.com,UK,0,18,34564.93,30073.59,345313.79,93437.49
Jessica Taylor,sarah.wilson@example.com,Germany,0,68,169310.8,33433.02,1400535.38,11265.87
Michael Brown,sarah.wilson@example.com,Germany,0,56,107778.76,34087.97,341722.87,19763.64
Alex Johnson,daniel.anderson@example.com,USA,0,30,179644.43,34932.5,764594.32,89816.21
Emily Davis,jessica.taylor@example.com,Germany,0,67,126430.53,17502.19,814449.11,16378.92
Alex Johnson,jane.smith@example.com,USA,1,51,89662.97,23674.03,333669.48,37588.32
John Doe,patricia.garcia@example.com,Germany,1,45,45856.37,31865.55,402961.45,94945.81
Michael Brown,daniel.anderson@example.com,Germany,1,68,111865.81,33330.13,720155.67,15606.53
Andrew Martin,jane.smith@example.com,USA,0,64,114260.59,7859.06,989183.1,70858.16
Emily Davis,andrew.martin@example.com,USA,0,45,124045.2,1844.58,963506.72,43975.09
Sarah Wilson,lisa.white@example.com,Australia,0,30,75351.35,14522.02,289272.62,42380.86
Jessica Taylor,sarah.wilson@example.com,USA,1,36,40264.34,20046.01,768088.92,94812.76
Steven Martinez,andrew.martin@example.com,USA,0,19,52344.29,19486.14,1320150.81,26703.44
John Doe,michael.brown@example.com,USA,0,56,82557.6,8184.41,512397.14,84414.07
Karen Clark,chris.lee@example.com,Australia,0,45,44113.46,7676.37,925746.03,74961.65
Karen Clark,john.doe@example.com,Canada,0,31,108486.19,26766.83,419946.94,86608.31
Alex Johnson,steven.martinez@example.com,USA,1,52,146107.37,34716.2,1171764.83,46185.37
Sarah Wilson,jane.smith@example.com,Canada,1,61,35091.36,6814.29,971524.41,90475.83
Alex Johnson,mark.thompson@example.com,UK,0,55,73673.11,13131.88,622693.61,33766.29
Alex Johnson,lisa.white@example.com,Canada,1,50,135637.69,12429.34,605901.45,61548.92
John Doe,lisa.white@example.com,Germany,1,21,78796.89,18720.68,908872.58,35951.75
Sarah Wilson,jane.smith@example.com,UK,1,64,157227.93,32163.3,931769.53,45427.18
Jane Smith,lisa.white@example.com,Germany,1,63,117874.56,25595.46,323116.01,78760.79
Sarah Wilson,jessica.taylor@example.com,Australia,0,31,153847.47,19704.44,591087.25,52063.52
Patricia Garcia,mark.thompson@example.com,Canada,1,24,70272.71,30207.93,1704648.69,8566.07
Chris Lee,jessica.taylor@example.com,Canada,0,22,54622.66,6937.42,419591.21,14578.75
Jane Smith,steven.martinez@example.com,Germany,0,50,69950.27,12281.98,1100318.44,56215.03
Patricia Garcia,alex.johnson@example.com,Australia,1,38,94243.2,32194.16,693634.39,65883.46
Karen Clark,lisa.white@example.com,Germany,1,47,91354.42,22076.03,820799.79,63666.4
Andrew Martin,andrew.martin@example.com,Germany,1,28,50598.02,5558.46,229980.42,19760.79
Lisa White,jane.smith@example.com,USA,0,25,84888.2,20814.77,967358.42,93035.31
Andrew Martin,patricia.garcia@example.com,UK,0,55,96695.21,2997.99,259626.95,28757.34
Karen Clark,sarah.wilson@example.com,Germany,1,30,57705.57,18874.92,1059654.61,50889.44
Steven Martinez,karen.clark@example.com,USA,0,67,77144.34,20875.62,1103116.79,46475.7
Michael Brown,jessica.taylor@example.com,UK,1,30,135556.72,27762.73,1416046.8,96394.36
Chris Lee,steven.martinez@example.com,Germany,1,49,93809.53,31401.79,313497.85,27926.42
Jane Smith,mark.thompson@example.com,USA,1,63,79069.6,12279.9,690194.89,65205.39
Daniel Anderson,steven.martinez@example.com,Germany,0,33,70951.42,8985.95,507238.51,41474.37
Alex Johnson,emily.davis@example.com,UK,1,31,133185.46,30328.07,272142.56,81746.64
Steven Martinez,jane.smith@example.com,Canada,1,52,56378.78,11318.8,754974.95,43360.33
Emily Davis,daniel.anderson@example.com,USA,0,37,133221.23,8849.67,1051252.18,77962.07
Chris Lee,chris.lee@example.com,UK,1,32,74643.26,6032.22,1358249.79,94697.64
Patricia Garcia,sarah.wilson@example.com,Australia,1,66,58157.54,29699.33,706284.12,44146.38
Sarah Wilson,mark.thompson@example.com,Canada,1,35,72730.75,29961.45,389313.43,17856.13
Karen Clark,lisa.white@example.com,Canada,1,32,128657.95,12200.55,195251.59,81030.88
Lisa White,alex.johnson@example.com,USA,1,43,86626.01,28287.94,1879653.26,68007.65
Andrew Martin,john.doe@example.com,Canada,0,69,162218.65,30539.28,1141297.62,64831.93
Jessica Taylor,sarah.wilson@example.com,Australia,0,67,158071.59,1348.13,659222.77,18136.86
Lisa White,john.doe@example.com,USA,0,52,55776.34,16820.9,525718.89,74259.5
